"","formulaRank","molecularFormula","adduct","precursorFormula","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass","retentionTimeInSeconds","retentionTimeInMinutes","formulaId","alignedFeatureId","compoundId","mappingFeatureId","overallFeatureQuality","structurePerIdRank","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","bio_score","polarity","id","mz_round","rt_round"
"773",1,"C9H8O4","[M + H]+","C9H9O4+","Shikimates and Phenylpropanoids",0.756,"Cyclic polyketides",0.433,"Simple phenolic acids",0.487,"Benzenoids",0.829,"Phenols",0.651,"1-hydroxy-2-unsubstituted benzenoids",0.58,NA,NA,"1-hydroxy-2-unsubstituted benzenoids",0.58,"Organic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities",181.05,1276,21.272,829744907478935424,829739534013296256,829739534013296256,"744",NA,1,0.164,0.283,-69.34,1,0.333,132.394,"JXIPYOZBOMUUCA","InChI=1S/C9H8O4/c10-7-2-3-8(11)6(5-7)1-4-9(12)13/h1-5,10-11H,(H,12,13)","3-(2,5-dihydroxyphenyl)prop-2-enoic acid","C1=CC(=C(C=C1O)C=CC(=O)O)O",1.2,"6442618;97114385;76215237;181581;54740953","COCONUT:(CNP0110380);SUPERNATURAL:(SN0177845);PUBCHEM:(6442618 97114385 76215237 181581 54740953);DSSTox:(DTXSID001030505);LOTUS:(Q105136597 Q4596785);PUBMED:(null)",137710534722,3,"p","p744",181.05,21.27
"774",1,"C26H27NO11","[M + H]+","C26H28NO11+","Alkaloids",0.897,"Tyrosine alkaloids",0.53,"Isoquinoline alkaloids",0.215,"Organic oxygen compounds",1,"Organooxygen compounds",1,"Carbohydrates and carbohydrate conjugates",0.986,"Glycosyl compounds",0.917,"Phenolic glycosides",0.665,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",530.167,1275,21.251,829744891985173632,829739534055239296,829739534055239296,"745",NA,2,0.108,0.108,-410.149,0.999,0.73,29.889,"BUJIIYOIRJWSAE","InChI=1S/C26H27NO11/c1-8-20(29)10(27)6-13(37-8)38-12-7-26(2,36)19(25(34)35)16-15(12)23(32)18-17(24(16)33)21(30)9-4-3-5-11(28)14(9)22(18)31/h3-5,8,10,12-13,19-20,28-29,32-33,36H,6-7,27H2,1-2H3,(H,34,35)","4-[(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy]-2,5,7,12-tetrahydroxy-2-methyl-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracene-1-carboxylic acid","CC1C(C(CC(O1)OC2CC(C(C3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)O)O)C(=O)O)(C)O)N)O",0.117,"163027680;163027681;101644472;85090171;10007152","COCONUT:(CNP0305606);SUPERNATURAL:(SN0035705);PUBCHEM:(163027680 163027681 101644472 85090171 10007152);LOTUS:(Q104946137)",271581186,3,"p","p745",530.167,21.25
"775",1,"C18H16N4O3","[M + H]+","C18H17N4O3+","Alkaloids",0.983,"Tryptophan alkaloids",0.655,"Carboline alkaloids",0.372,"Benzenoids",0.986,"Phenol ethers",0.938,"Anisoles",0.934,NA,NA,"Anisoles",0.934,"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",337.129,1282,21.369,829744910561749376,829739534092988032,829739534092988032,"746",NA,2,0.1,0.1,-298.057,0.626,0.239,15.476,"UIRSCAJTNOVFLF","InChI=1S/C18H16N4O3/c1-24-14-7-12-13(8-15(14)25-2)21-17-16(12)20-10-22(18(17)23)9-11-5-3-4-6-19-11/h3-8,10,21H,9H2,1-2H3","7,8-dimethoxy-3-[(pyridin-2-yl)methyl]-3H,4H,5H-pyrimido[5,4-b]indol-4-one","COC1=C(C=C2C(=C1)C3=C(N2)C(=O)N(C=N3)CC4=CC=CC=N4)OC",1.8,"906011","COCONUT:(CNP0371168);SUPERNATURAL:(SN0371513);PUBCHEM:(906011)",3145730,3,"p","p746",337.129,21.37
"776",1,"C27H31NO11","[M + H]+","C27H32NO11+","Alkaloids",0.996,"Tyrosine alkaloids",0.997,"Isoquinoline alkaloids",0.786,"Organic oxygen compounds",1,"Organooxygen compounds",1,"Carbohydrates and carbohydrate conjugates",0.998,"Glycosyl compounds",0.958,"Phenolic glycosides",0.513,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",546.198,1284,21.407,829744902726788224,829739534134931072,829739534134931072,"747",NA,1,0.034,0.06,-398.783,0.997,0.976,55.269,"BYWXYBOMWRGTBD","InChI=1S/C27H31NO11/c1-9-22(31)12(28)6-16(38-9)39-15-8-27(36,10(2)29)7-11-17(15)24(33)21-20(23(11)32)25(34)18-13(30)4-5-14(37-3)19(18)26(21)35/h4-5,9-10,12,15-16,22,29-33,36H,6-8,28H2,1-3H3","Daunomycin, 1-Hydroxy-13-Dihydro","CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C=CC(=C5C4=O)OC)O)O)(C(C)O)O)N)O",0.539,"163051231;163051232;21123290;13018734;153530","COCONUT:(CNP0334932);SUPERNATURAL:(SN0039250);MESH:(153530);PUBCHEM:(163051231 163051232 21123290 13018734 153530);DSSTox:(DTXSID90995794);PUBMED:(null)",137442099270,3,"p","p747",546.198,21.41
"777",1,"C24H22O14","[M + H]+","C24H23O14+","Shikimates and Phenylpropanoids",1,"Flavonoids",0.995,"Flavones",0.982,"Phenylpropanoids and polyketides",0.997,"Flavonoids",0.977,"Flavonoid glycosides",0.975,"Flavonoid O-glycosides",0.978,"Flavonoid-7-O-glycosides",0.82,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; 1,3-dicarbonyl compounds; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Dicarboxylic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Carboxylic acids; Carboxylic acid esters; Benzenediols; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",535.109,1292,21.537,829744969420421120,829739534176874112,829739534176874112,"748",NA,1,0.783,0.819,-18.932,1,0.996,21.058,"RNDGJCZQVKFBPI","InChI=1S/C24H22O14/c25-11-2-1-9(3-12(11)26)15-6-14(28)20-13(27)4-10(5-16(20)37-15)36-24-23(34)22(33)21(32)17(38-24)8-35-19(31)7-18(29)30/h1-6,17,21-27,32-34H,7-8H2,(H,29,30)","Luteolin 7-O-(6-O-Malonyl-Beta-D-Glucoside)","C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O)O)O",0.2,"163094306;160672708;5281669;5858132;44258060","COCONUT:(CNP0415460);HMDB:(HMDB0301681 HMDB0303671);CHEBI:(6579);LIPIDMAPS:(LMPK12110636);SUPERNATURAL:(SN0329949);KEGG:(C10103);FooDB:(FDB000139 FDB017834);PUBCHEM:(163094306 160672708 5281669 5858132 44258060);DSSTox:(DTXSID80415173);LOTUS:(Q115784667 Q105241261 Q27107251);KNAPSACK:(RNDGJCZQVKFBPI-UHFFFAOYSA-N)",140394889530,3,"p","p748",535.109,21.54
"778",1,"C23H22O12","[M + H]+","C23H23O12+","Shikimates and Phenylpropanoids",1,"Flavonoids",0.998,"Flavonols",0.735,"Phenylpropanoids and polyketides",0.991,"Flavonoids",0.995,"Flavonoid glycosides",0.993,"Flavonoid O-glycosides",0.994,"Flavonoid-3-O-glycosides",0.837,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",491.119,1292,21.542,829744964412421376,829739534214622848,829739534214622848,"749",NA,1,0.683,0.853,-36.123,1,1,44.035,"AKENCGNASJPQNR","InChI=1S/C23H22O12/c1-9(24)32-8-15-17(28)19(30)20(31)23(34-15)35-22-18(29)16-13(27)6-12(26)7-14(16)33-21(22)10-2-4-11(25)5-3-10/h2-7,15,17,19-20,23,25-28,30-31H,8H2,1H3","(6-{[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methyl acetate","CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O",0.7,"101068308;74978029;162999678;145780612;10435673;60084159;133561855;44258855","PUBCHEMANNOTATIONBIO;COCONUT:(CNP0273332);HMDB:(HMDB0035466 HMDB0301694);LIPIDMAPS:(LMPK12111783);SUPERNATURAL:(SN0007769);FooDB:(FDB000201 FDB014151);PUBCHEM:(101068308 74978029 162999678 145780612 10435673 60084159 133561855 44258855);LOTUS:(Q104913579 Q104913581);PUBCHEMANNOTATIONDRUG;KNAPSACK:(AKENCGNASJPQNR-UHFFFAOYSA-N)",3006267418,3,"p","p749",491.119,21.54
"779",1,"C13H21N3O6","[M + Na]+","C13H21N3NaO6+","Alkaloids",0.975,"Tyrosine alkaloids",0.452,"Pyridine alkaloids",0.013,"Benzenoids",0.989,"Benzene and substituted derivatives",0.692,"Methoxybenzenes",0.7,"Dimethoxybenzenes",0.56,"Dimethoxybenzenes",0.56,"Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",338.129,1285,21.41,829744900839351040,829739534252371584,829739534252371584,"750",NA,5,0.102,0.102,-459.115,0.037,0.023,55.622,"JXMWSJKJWVSMTG","InChI=1S/C19H16FN3O2/c20-16-9-5-4-8-15(16)18-22-21-17(25-18)14-10-11-23(12-14)19(24)13-6-2-1-3-7-13/h1-9,14H,10-12H2","2-(1-benzoylpyrrolidin-3-yl)-5-(2-fluorophenyl)-1,3,4-oxadiazole","C1CN(CC1C2=NN=C(O2)C3=CC=CC=C3F)C(=O)C4=CC=CC=C4",2.9,"51137763;75615759","COCONUT:(CNP0161401);SUPERNATURAL:(SN0177953);PUBCHEM:(51137763 75615759)",3145730,3,"p","p750",338.129,21.41
"780",1,"C33H38O17","[M - H2O + H]+","C33H37O16+","Shikimates and Phenylpropanoids",1,"Flavonoids",0.985,"Flavones",0.974,"Phenylpropanoids and polyketides",0.997,"Flavonoids",0.977,"Flavonoid glycosides",0.938,"Flavonoid O-glycosides",0.861,"Flavonoid O-glycosides",0.861,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities",689.208,1292,21.535,829744943541563648,829739534290120320,829739534285926016,"751",NA,1,0.556,0.771,-132.018,0.406,0.497,38.433,"LAITWLZASKJXLZ","InChI=1S/C33H36O16/c1-43-21-6-14(4-5-17(21)36)28(39)25(12-34)48-32-23(44-2)7-15(8-24(32)45-3)20-11-19(38)27-18(37)9-16(10-22(27)47-20)46-33-31(42)30(41)29(40)26(13-35)49-33/h4-11,25-26,28-31,33-37,39-42H,12-13H2,1-3H3","Tricin 4'-O-(Threo-Beta-Guaiacylglyceryl) Ether 7-O-Beta-D-Glucopyranoside","COC1=CC(=CC(=C1OC(CO)C(C2=CC(=C(C=C2)O)OC)O)OC)C3=CC(=O)C4=C(C=C(C=C4O3)OC5C(C(C(C(O5)CO)O)O)O)O",1,"101193641;101193642;101245332;162871666;122391242","COCONUT:(CNP0136318);CHEBI:(131774 131866);SUPERNATURAL:(SN0200218);PUBCHEM:(101193641 101193642 101245332 162871666 122391242);LOTUS:(Q105148670)",271581218,3,"p","p751",689.208,21.54
"781",1,"C7H6O2","[M + H]+","C7H7O2+","Shikimates and Phenylpropanoids",0.926,"Phenolic acids (C6-C1)",0.941,"Simple phenolic acids",0.823,"Organic oxygen compounds",1,"Organooxygen compounds",1,"Carbonyl compounds",0.844,"Aldehydes",0.94,"Hydroxybenzaldehydes",0.836,"Organic compounds; Aldehydes; Phenols; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities",123.044,1292,21.533,829744965104481536,829739534336257664,829739534336257664,"752",NA,1,0.364,0.518,-44.109,0.991,0.5,73.679,"IAVREABSGIHHMO","InChI=1S/C7H6O2/c8-5-6-2-1-3-7(9)4-6/h1-5,9H","3-hydroxybenzaldehyde","C1=CC(=CC(=C1)O)C=O",1.153,"101613618;59348050;101","PUBCHEMANNOTATIONBIO;MiMeDB:(MMDBc0054228);PUBCHEMANNOTATIONSAFETYANDTOXIC;SUPERNATURAL:(SN0140707);MESH:(101);FooDB:(FDB093610);PUBCHEM:(101613618 59348050 101);COCONUT:(CNP0106037);NORMAN:(NS00006270);CHEBI:(16207);KEGG:(C03067);DSSTox:(DTXSID7059220);LOTUS:(Q2815988);PUBCHEMANNOTATIONDRUG;PUBMED",139438850406,3,"p","p752",123.044,21.53
"782",1,"C9H6O3","[M + H]+","C9H7O3+","Shikimates and Phenylpropanoids",0.573,"Naphthalenes",0.742,"Naphthoquinones",0.716,"Benzenoids",0.995,"Phenols",0.764,"1-hydroxy-2-unsubstituted benzenoids",0.727,NA,NA,"1-hydroxy-2-unsubstituted benzenoids",0.727,"Organic compounds; Phenols; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",163.039,1297,21.612,829744980547911296,829739534374006400,829739534374006400,"753",NA,1,0.113,0.113,-96.315,1,1,111.448,"OWBBAPRUYLEWRR","InChI=1S/C9H6O3/c10-7-5-9(11)12-8-4-2-1-3-6(7)8/h1-5,11H","2-hydroxy-4H-chromen-4-one","C1=CC=C2C(=C1)C(=O)C=C(O2)O",1.529,"21788013;21788014;134854067","COCONUT:(CNP0038758);SUPERNATURAL:(SN0276707);FooDB:(FDB010971);PUBCHEM:(21788013 21788014 134854067);DSSTox:(DTXSID50944748);LOTUS:(Q82921983)",138247405570,3,"p","p753",163.039,21.61
"783",1,"C20H21NO5","[M + H]+","C20H22NO5+","Alkaloids",0.876,"Tyrosine alkaloids",0.992,"Isoquinoline alkaloids",0.495,"Alkaloids and derivatives",0.37,"6,6a-secoaporphines",0.672,NA,NA,NA,NA,"6,6a-secoaporphines",0.672,"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Acetals; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; 6,6a-secoaporphines; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",356.15,1300,21.66,829744949656859136,829739534407560832,829739534407560832,"754",NA,1,0.199,0.199,-216.471,0.994,0.5,157.455,"RQZIWZMFWOGBQK","InChI=1S/C20H21NO5/c1-21-5-4-13-7-18-19(25-10-24-18)8-14(13)16(21)6-12-2-3-17-20(15(12)9-22)26-11-23-17/h2-3,7-8,16,22H,4-6,9-11H2,1H3","[5-({6-methyl-2H,5H,6H,7H,8H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl}methyl)-2H-1,3-benzodioxol-4-yl]methanol","CN1CCC2=CC3=C(C=C2C1CC4=C(C5=C(C=C4)OCO5)CO)OCO3",2.5,"13997260;11089560","COCONUT:(CNP0314024);SUPERNATURAL:(SN0332879);PUBCHEM:(13997260 11089560);LOTUS:(Q105243840 Q105243839)",271581186,3,"p","p754",356.15,21.66
"784",1,"C9H8O4","[M + H]+","C9H9O4+","Shikimates and Phenylpropanoids",0.951,"Phenolic acids (C6-C1)",0.704,"Simple phenolic acids",0.553,"Benzenoids",0.999,"Phenols",0.662,"Methoxyphenols",0.794,NA,NA,"Methoxyphenols",0.794,"Organic compounds; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Organic oxides; Hydroxybenzaldehydes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities",181.05,1299,21.643,829744949723968000,829739534449503872,829739534445309568,"755",NA,1,0.817,0.817,-56.676,0.254,0.333,169.356,"JMSVCTWVEWCHDZ","InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)","Cedar Acid","COC1=CC(=CC(=C1O)OC)C(=O)O",0.871,"131708654;10679513;10742;54694262","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002085);MiMeDB:(MMDBc0000405);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10742);SUPERNATURAL:(SN0169652);MESH:(10742);FooDB:(FDB000514);PUBCHEM:(131708654 10679513 10742 54694262);GNPS:(CCMSLIB00003140037 CCMSLIB00003135146);COCONUT:(CNP0155116);NORMAN:(NS00001894);METACYC:(CPD-8486);CHEBI:(132111 68329 132110);KEGG:(C10833);DSSTox:(DTXSID0060191);LOTUS:(Q408428);YMDB:(YMDB01787);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(JMSVCTWVEWCHDZ-UHFFFAOYSA-N)",139577334142,3,"p","p755",181.05,21.64
"785",1,"C26H27NO11","[M + H]+","C26H28NO11+","Alkaloids",0.909,"Tyrosine alkaloids",0.553,"Isoquinoline alkaloids",0.23,"Organic oxygen compounds",1,"Organooxygen compounds",1,"Carbohydrates and carbohydrate conjugates",0.986,"Glycosyl compounds",0.913,"Phenolic glycosides",0.647,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",530.167,1298,21.636,829744973014940288,829739534478864000,829739534478864000,"756",NA,2,0.108,0.108,-405.799,0.997,0.789,25.619,"BUJIIYOIRJWSAE","InChI=1S/C26H27NO11/c1-8-20(29)10(27)6-13(37-8)38-12-7-26(2,36)19(25(34)35)16-15(12)23(32)18-17(24(16)33)21(30)9-4-3-5-11(28)14(9)22(18)31/h3-5,8,10,12-13,19-20,28-29,32-33,36H,6-7,27H2,1-2H3,(H,34,35)","4-[(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy]-2,5,7,12-tetrahydroxy-2-methyl-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracene-1-carboxylic acid","CC1C(C(CC(O1)OC2CC(C(C3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)O)O)C(=O)O)(C)O)N)O",0.117,"163027680;163027681;101644472;85090171;10007152","COCONUT:(CNP0305606);SUPERNATURAL:(SN0035705);PUBCHEM:(163027680 163027681 101644472 85090171 10007152);LOTUS:(Q104946137)",271581186,3,"p","p756",530.167,21.64
"786",1,"C20H21NO5","[M + H]+","C20H22NO5+","Alkaloids",0.848,"Tyrosine alkaloids",0.99,"Isoquinoline alkaloids",0.293,"Alkaloids and derivatives",0.441,"6,6a-secoaporphines",0.861,NA,NA,NA,NA,"6,6a-secoaporphines",0.861,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid derivatives; Acetals; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; 6,6a-secoaporphines; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",356.15,1301,21.676,829744967537178112,829739534516612736,829739534516612736,"757",NA,1,0.163,0.163,-103.544,0.022,0.5,133.433,"MNOMTXPHLCDQCV","InChI=1S/C20H18O5/c1-3-17(21)24-14-10-11-16-15(12-14)18(20(22)23-4-2)19(25-16)13-8-6-5-7-9-13/h5-12H,3-4H2,1-2H3","ethyl 2-phenyl-5-(propanoyloxy)-1-benzofuran-3-carboxylate","CCC(=O)OC1=CC2=C(C=C1)OC(=C2C(=O)OCC)C3=CC=CC=C3",4.4,"680367","COCONUT:(CNP0039063);SUPERNATURAL:(SN0230407);PUBCHEM:(680367)",3145730,3,"p","p757",356.15,21.68
