"formulaRank","molecularFormula","adduct","precursorFormula","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass","retentionTimeInSeconds","retentionTimeInMinutes","formulaId","alignedFeatureId","compoundId","mappingFeatureId","overallFeatureQuality","structurePerIdRank","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","bio_score","area","datafile.013_108_2015_B.raw.area","datafile.016_148_84_A.raw.area","datafile.017_173_83_A.raw.area","datafile.039_341_81_MASS.raw.area","datafile.043_355_92_B.raw.area","datafile.044_359_92_C.raw.area","datafile.045_360_92_G.raw.area","datafile.046_363_92_C.raw.area","datafile.048_370_92_A.raw.area","datafile.063_449_87_C.raw.area","datafile.066_488_94_C.raw.area","datafile.070_538_78_A.raw.area","datafile.082_701_89_B.raw.area","datafile.086_772_94_B.raw.area","datafile.087_787_82_MASS.raw.area","datafile.088_791_82_A.raw.area","datafile.095_906_87_A.raw.area","datafile.099_939_73_B.raw.area","datafile.100_950_83_A.raw.area","datafile.102_975_83_B.raw.area","datafile.103_978_83_A.raw.area","datafile.104_1040_90_C.raw.area","datafile.110_1449_77_A.raw.area","datafile.111_1453_77_MASS.raw.area","datafile.127_7178_C.raw.area"
1,"C13H20","[M + H]+","C13H21+","Terpenoids",0.994,"Sesquiterpenoids",0.925,"Humulane sesquiterpenoids",0.313,"Lipids and lipid-like molecules",0.766,"Prenol lipids",0.76,NA,NA,NA,NA,"Prenol lipids",0.76,"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities",177.164,1098,18.292,852609861410524544,852601252202549248,852601252198354944,"1732",NA,2,0.364,0.364,-51.179,NA,1,135.012,"SPQQVZADFOATIQ","InChI=1S/C13H20/c1-3-5-7-9-11-13-12-10-8-6-4-2/h5,7-13H,3-4,6H2,1-2H3","(3E,5Z,7Z,9E)-Trideca-3,5,7,9-Tetraene","CCCC=CC=CC=CC=CCC",5,"101411546;163184330;54560323","COCONUT:(CNP0197157);SUPERNATURAL:(SN0351995);PUBCHEM:(101411546 163184330 54560323);LOTUS:(Q110200388 Q105257537);KNAPSACK:(SPQQVZADFOATIQ-UHFFFAOYSA-N)",271581202,3,1741000,889000,1741000,2994,70900,137300,164100,185700,344300,232400,103700,85530,450300,144800,448600,318600,237600,148200,1553000,246600,23990,202100,53620,203900,44570,531000
1,"C14H16O4","[M + H]+","C14H17O4+","Polyketides",0.631,"Coumarins",0.239,"Isocoumarins",0.233,"Benzenoids",0.983,"Phenol ethers",0.856,"Anisoles",0.866,NA,NA,"Anisoles",0.866,"Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",249.112,1099,18.316,852609870998704384,852601252240297984,852601252240297984,"1733",NA,1,0.19,0.19,-120.663,NA,1,252.462,"IKGSJDIGQRJKDN","InChI=1S/C14H16O4/c1-9(15)6-7-11-10(2)14(18-5)13(17-4)8-12(11)16-3/h8H,1-5H3","Antrocamphin B","CC1=C(C(=CC(=C1OC)OC)OC)C#CC(=O)C",2.5,"16737473","COCONUT:(CNP0176944);SUPERNATURAL:(SN0147877);PUBCHEM:(16737473);DSSTox:(DTXSID201031416);LOTUS:(Q16829067);PUBMED:(null);KNAPSACK:(IKGSJDIGQRJKDN-UHFFFAOYSA-N)",137710534738,3,2891000,180.6,13800,7330,396100,3811,23540,2898,450400,39690,12730,157500,991.5,2891000,284.1,31530,48700,7406,142.2,3659,1242000,1712,59600,5341,39970,3570
1,"C20H17NO7","[M + H]+","C20H18NO7+","Alkaloids",0.998,"Tyrosine alkaloids",0.843,"Isoindole alkaloids",0.824,"Alkaloids and derivatives",0.391,"Phthalide isoquinolines",0.654,NA,NA,NA,NA,"Phthalide isoquinolines",0.654,"Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Benzofurans; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzofuranones; Acetals; Tertiary carboxylic acid amides; Isoindoles and derivatives; Phthalides; Phthalide isoquinolines; Phenol ethers; Benzenoids; Tetrahydroisoquinolines; Isobenzofuranones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",384.109,1085,18.076,852609849544837120,852601252315795456,852601252315795456,"1735",NA,1,0.711,0.711,-96.001,NA,1,121.984,"DJCOYPJXFKNBCF","InChI=1S/C20H17NO7/c1-25-13-4-3-12-16(17(13)26-2)19(23)21-6-5-10-7-14-15(28-9-27-14)8-11(10)18(22)20(12,21)24/h3-4,7-8,24H,5-6,9H2,1-2H3","Chilenine","COC1=C(C2=C(C=C1)C3(C(=O)C4=CC5=C(C=C4CCN3C2=O)OCO5)O)OC",1.7,"14355601;11025386;25764129","COCONUT:(CNP0296522);SUPERNATURAL:(SN0067092);MESH:(11025386);PUBCHEM:(14355601 11025386 25764129);LOTUS:(Q104981956 Q104396960 Q104981954);PUBMED:(null);KNAPSACK:(DJCOYPJXFKNBCF-UHFFFAOYSA-N)",271581270,3,2689000,1659000,1406000,792800,2689000,735300,578500,239700,711600,715600,657500,2462000,536700,1300000,1142000,678000,1140000,623200,1039000,1143000,1097000,432200,1364000,361600,1563000,2109000
1,"C19H21NO3","[M + H]+","C19H22NO3+","Alkaloids",1,"Tyrosine alkaloids",1,"Isoquinoline alkaloids",0.637,"Alkaloids and derivatives",0.974,"Aporphines",0.968,NA,NA,NA,NA,"Aporphines",0.968,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Quinolines and derivatives; Benzoquinolines; Trialkylamines; Phenol ethers; Naphthols and derivatives; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",312.16,1112,18.541,852609963608943104,852601252349349888,852601252349349888,"1736",NA,1,0.817,0.817,-65.476,NA,1,147.951,"VTAAORZZHQBCCO","InChI=1S/C19H21NO3/c1-20-8-7-12-10-15(22-2)19(23-3)18-16(12)13(20)9-11-5-4-6-14(21)17(11)18/h4-6,10,13,21H,7-9H2,1-3H3","15,16-dimethoxy-10-methyl-10-azatetracyclo[7.7.1.0²,⁷.0¹³,¹⁷]heptadeca-1(17),2(7),3,5,13,15-hexaen-3-ol","CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=CC=C4)O)OC)OC",3.427,"53463069;178786","COCONUT:(CNP0289290);SUPERNATURAL:(SN0399295);PUBCHEM:(53463069 178786);DSSTox:(DTXSID70914887)",137442099202,3,1773000,207.9,105500,404000,168600,281500,1204000,669600,643800,93150,425000,837700,145300,1773000,NA,NA,145700,730900,NA,1085000,1361000,1140000,628300,213200,1344000,253300
1,"C11H16O3","[M + H]+","C11H17O3+","Terpenoids",0.908,"Sesquiterpenoids",0.343,"Apocarotenoids (β-)",0.071,"Organoheterocyclic compounds",0.606,"Dihydrofurans",0.472,"Furanones",0.567,"Butenolides",0.596,"Butenolides",0.596,"Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Furanones; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",197.117,1093,18.211,852609898710472704,852601252424847488,852601252424847360,"1738",NA,1,0.757,0.757,-86.251,NA,1,260.242,"XEVQXKKKAVVSMW","InChI=1S/C11H16O3/c1-10(2)5-7(12)6-11(3)8(10)4-9(13)14-11/h4,7,12H,5-6H2,1-3H3","Loliolide","CC1(CC(CC2(C1=CC(=O)O2)C)O)C",1,"21774329;10176529;44511808;11019783;14334;100332;12311356;12311357","COCONUT:(CNP0245641);HMDB:(HMDB0302428);TeroMol:(TKC024589 TKC024591 TKC024590 TKC082335);BloodExposome:(100332);CHEBI:(69774 181628);SUPERNATURAL:(SN0428262);MESH:(100332 11019783);FooDB:(FDB004536);PUBCHEM:(21774329 10176529 44511808 11019783 14334 100332 12311356 12311357);DSSTox:(DTXSID10921035 DTXSID501019112 DTXSID601142980);LOTUS:(Q82893766 Q104399403 Q105326710 Q105326716 Q27138116 Q104254215);PUBMED:(null);KNAPSACK:(XEVQXKKKAVVSMW-UHFFFAOYSA-N)",138259988606,3,1979000,17690,1764000,127400,212100,269700,167000,125800,201100,1684000,1022000,456300,78040,NA,181700,310300,42870,105900,1979000,104100,28220,161300,114600,85320,36450,280200
1,"C20H19NO7","[M + H]+","C20H20NO7+","Alkaloids",1,"Tyrosine alkaloids",0.991,"Tetrahydroisoquinoline alkaloids",0.612,"Alkaloids and derivatives",0.872,"Phthalide isoquinolines",0.993,NA,NA,NA,NA,"Phthalide isoquinolines",0.993,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzodioxoles; Benzofurans; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzofuranones; Acetals; Phthalides; Phthalide isoquinolines; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Isobenzofuranones; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",386.124,1103,18.378,852609927181409536,852601252462596224,852601252462596224,"1739",NA,1,0.733,0.733,-134.461,NA,1,141.264,"WUOGMWBLNQGZRV","InChI=1S/C20H19NO7/c1-21-5-4-10-6-14-15(27-8-26-14)7-12(10)17(21)18(22)11-2-3-13-19(28-9-25-13)16(11)20(23)24/h2-3,6-7,17-18,22H,4-5,8-9H2,1H3,(H,23,24)","5-[hydroxy({6-methyl-2H,5H,6H,7H,8H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl})methyl]-2H-1,3-benzodioxole-4-carboxylic acid","CN1CCC2=CC3=C(C=C2C1C(C4=C(C5=C(C=C4)OCO5)C(=O)O)O)OCO3",-0.5,"162941357;54754871","COCONUT:(CNP0211726);SUPERNATURAL:(SN0420421);PUBCHEM:(162941357 54754871);LOTUS:(Q105313195)",271581186,3,1629000,NA,448.9,60390,392700,7892,1017000,87330,146000,345400,31660,3046,18410,104500,16180,333,17070,250700,601.7,126900,1393000,53190,539400,30790,1629000,2738
1,"C19H17NO4","[M + H]+","C19H18NO4+","Alkaloids",1,"Tyrosine alkaloids",0.999,"Isoquinoline alkaloids",0.83,"Alkaloids and derivatives",0.653,"Protoberberine alkaloids and derivatives",0.565,NA,NA,NA,NA,"Protoberberine alkaloids and derivatives",0.565,"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Pyridinium derivatives; Protoberberine alkaloids and derivatives; Phenol ethers; Benzenoids; Isoquinolines and derivatives; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",324.124,1090,18.172,852609810525223936,852601252500344960,852601252500344960,"1740",NA,1,0.439,0.439,-138.946,NA,0.995,60.271,"JINZPDPFJUIUQY","InChI=1S/C19H17NO4/c1-23-18-7-11-3-4-20-10-13-8-19(24-2)16(21)6-12(13)5-15(20)14(11)9-17(18)22/h5-10,22H,3-4H2,1-2H3/p+1","","COC1=C(C=C2C(=C1)CC[N+]3=CC4=CC(=C(C=C4C=C23)O)OC)O",3.1,"101731565;101731566;12144637","COCONUT:(CNP0451439);SUPERNATURAL:(SN0166453);PUBCHEM:(101731565 101731566 12144637);LOTUS:(Q105129216 Q115950978)",271581186,3,30610000,414600,4493000,8204000,6584000,7485000,11270000,8661000,13190000,6111000,9313000,9487000,5714000,12410000,106000,194300,5478000,11550000,213400,13020000,13230000,8735000,30610000,7478000,9560000,5736000
1,"C18H19NO3","[M + H]+","C18H20NO3+","Alkaloids",1,"Tyrosine alkaloids",1,"Isoquinoline alkaloids",0.945,"Alkaloids and derivatives",0.943,"Aporphines",0.965,NA,NA,NA,NA,"Aporphines",0.965,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Quinolines and derivatives; Benzoquinolines; Dialkylamines; Phenol ethers; Benzenoids; Amines; Secondary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",298.144,1098,18.298,852609891747927680,852601252546482304,852601252546482304,"1741",NA,1,0.476,0.476,-79.783,NA,0.333,140.604,"RELZHBBKERFUAJ","InChI=1S/C18H19NO3/c1-21-12-4-3-10-7-14-16-11(5-6-19-14)8-15(22-2)18(20)17(16)13(10)9-12/h3-4,8-9,14,19-20H,5-7H2,1-2H3","Zenkerine","COC1=CC2=C(CC3C4=C2C(=C(C=C4CCN3)OC)O)C=C1",2.6,"13877695;181761","COCONUT:(CNP0202707);SUPERNATURAL:(SN0323153);MESH:(181761);PUBCHEM:(13877695 181761);DSSTox:(DTXSID60984433);LOTUS:(Q82971670);PUBMED:(null);KNAPSACK:(RELZHBBKERFUAJ-UHFFFAOYSA-N)",137710534742,3,1233000,NA,1233000,170700,131100,204.9,NA,NA,907000,118900,NA,NA,NA,262900,37930,NA,NA,NA,1132,43470,27670,NA,62100,205500,441400,NA
1,"C10H16O","[M + H]+","C10H17O+","Terpenoids",0.991,"Monoterpenoids",0.946,"Pinane monoterpenoids",0.518,"Lipids and lipid-like molecules",0.752,"Prenol lipids",0.804,"Monoterpenoids",0.728,NA,NA,"Monoterpenoids",0.728,"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Monoterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",153.128,1114,18.56,852609953311925248,852601252613591168,852601252613591168,"1743",NA,1,0.155,0.19,-63.686,NA,0.333,119.8,"NDTYTMIUWGWIMO","InChI=1S/C10H16O/c1-8(2)10-5-3-9(7-11)4-6-10/h3,10-11H,1,4-7H2,2H3","Perillol","CC(=C)C1CCC(=CC1)CO",2.1,"118875002;71699513;71699514;71699581;71699582;10773211;10819;369312;11788398","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0003634 HMDB0036087);MiMeDB:(MMDBc0047743);TeroMol:(TKC020987 TKC130327);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(369312 10819 11788398);LIPIDMAPS:(LMPR0102090008);SUPERNATURAL:(SN0242710);MESH:(10819 369312);FooDB:(FDB014923 FDB014924 FDB014925);PUBCHEM:(118875002 71699513 71699514 71699581 71699582 10773211 10819 369312 11788398);COCONUT:(CNP0405767);NORMAN:(NS00013107 NS00116176);METACYC:(Nascent-peptidoglycan-dimer CPD-261 GlcCer-38-1-2s Diols CPD-24788 RS-Malate Methylated-DNA-Bases N-Oleoyl-PE CPD-24790 L-sorbofuranose Neopterins D-perosaminopyranose CPD-17084 Primary-Alcohols Perillyl-Alcohols Mycocerosyl-adenylate CPD-24794 SQDG-36-1 SQDG-32-3 FUCOSYL-ACCEPTORS Coelenterazin-dioxetanone Trans-3-enoyl-CoAs CPD-24787);PLANTCYC:(CPD-261);CHEBI:(10782 15420 145806);KEGG:(C22272 C02452);DSSTox:(DTXSID4052180 DTXSID901315388);LOTUS:(Q15391928 Q105177714 Q27108674);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(NDTYTMIUWGWIMO-UHFFFAOYSA-N)",141733267838,3,6186000,291.4,7537,7234,142500,1355,14780,1698,312300,30750,4294,110200,1061,6186000,284.1,22340,34390,2025,142.2,4098,923200,910.5,47070,890.5,16110,3013
1,"C24H22O15","[M + H]+","C24H23O15+","Shikimates and Phenylpropanoids",1,"Flavonoids",1,"Flavonols",0.957,"Phenylpropanoids and polyketides",0.999,"Flavonoids",0.999,"Flavonoid glycosides",0.998,"Flavonoid O-glycosides",0.998,"Flavonoid-3-O-glycosides",0.971,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; 1,3-dicarbonyl compounds; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Dicarboxylic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Carboxylic acids; Carboxylic acid esters; Benzenediols; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",551.104,1105,18.421,852609888346346880,852601252655534208,852601252651339904,"1744",NA,1,0.672,0.729,-8.916,NA,1,57.006,"NBQPHANHNTWDML","InChI=1S/C24H22O15/c25-9-4-12(28)17-13(5-9)37-22(8-1-2-10(26)11(27)3-8)23(19(17)33)39-24-21(35)20(34)18(32)14(38-24)7-36-16(31)6-15(29)30/h1-5,14,18,20-21,24-28,32,34-35H,6-7H2,(H,29,30)","Quercetin 3-O-(6-O-Malonyl-Beta-D-Glucoside)","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O)O",0.1,"14730813;163087657;163087658;163087659;163087660;5282159;135397903;135398029;154437190;154497323;89716745;89718996;10187514;71430793;44259118;44259188","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0037368);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);LIPIDMAPS:(LMPK12112068 LMPK12112139);SUPERNATURAL:(SN0241115);FooDB:(FDB016400);PUBCHEM:(14730813 163087657 163087658 163087659 163087660 5282159 135397903 135398029 154437190 154497323 89716745 89718996 10187514 71430793 44259118 44259188);GNPS:(CCMSLIB00000846043);COCONUT:(CNP0402602);METACYC:(CPD-21602 CPD-21633);CHEBI:(168136 32080 176890 169948);KEGG:(C12638);DSSTox:(DTXSID20914276);LOTUS:(Q105176919 Q115785077 Q114780209 Q105176924 Q105176923 Q27114775);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(NBQPHANHNTWDML-UHFFFAOYSA-N)",140512336250,3,2247000,509400,232400,753500,834500,547300,727900,749900,583000,1983000,599600,558100,370700,747900,1256,14810,584400,712900,19970,796800,666100,557000,2247000,477500,599400,354600
1,"C15H10O7","[M + H]+","C15H11O7+","Shikimates and Phenylpropanoids",1,"Flavonoids",0.998,"Flavonols",0.962,"Phenylpropanoids and polyketides",0.993,"Flavonoids",0.99,"Flavones",0.975,"Flavonols",0.914,"Flavonols",0.914,"Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Benzenediols; Flavones; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",303.051,1108,18.47,852609975587876864,852601252689088640,852601252684894336,"1745",NA,1,0.849,0.899,-5.873,NA,1,115.504,"REFJWTPEDVJJIY","InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H","Quercetin","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O",1.367,"21600688;5280343;101792073;101792074;162641822;156767820;156767821;156767823;88462991;59574960;130367129;46906036;91069955;12305312;49849859;49849860","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0005794);MiMeDB:(MMDBc0031154);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5284452 5280343);LIPIDMAPS:(LMPK12110004);SUPERNATURAL:(SN0322960);HSDB:(117-39-5);MESH:(5280343);FooDB:(FDB011904);PUBCHEM:(21600688 5280343 101792073 101792074 162641822 156767820 156767821 156767823 88462991 59574960 130367129 46906036 91069955 12305312 49849859 49849860);GNPS:(CCMSLIB00000077221 CCMSLIB00004684190 CCMSLIB00000077171);COCONUT:(CNP0103504);NORMAN:(NS00001142);METACYC:(2-METHYL-BUTANOYL-DIHYDROLIPOYL-E2 CPD-520 SMA-0000263 SMA-0000266 SMA-0000631);PLANTCYC:(CPD-520);CHEBI:(16243 57694);KEGG:(C00389);DSSTox:(DTXSID4021218 DTXSID9021219);LOTUS:(Q409478);YMDB:(YMDB01777);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(REFJWTPEDVJJIY-UHFFFAOYSA-N)",141724949374,3,2363000,12250,80250,8934,283000,126400,208000,229900,726800,787100,193700,76310,214100,157100,29080,2363000,81880,120200,46230,215700,264100,202100,121300,108700,54570,112200
1,"C20H23NO3","[M + H]+","C20H24NO3+","Alkaloids",0.999,"Tyrosine alkaloids",1,"Isoquinoline alkaloids",0.806,"Alkaloids and derivatives",0.863,"Aporphines",0.56,NA,NA,NA,NA,"Aporphines",0.56,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; 6,6a-secoaporphines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",326.176,1109,18.489,852609985222194048,852601252752003200,852601252752003200,"1747",NA,1,0.677,0.77,-116.891,NA,1,66.881,"PTNJRKBWIYNFSY","InChI=1S/C20H23NO3/c1-21-8-7-12-11-17(23-3)20(24-4)19-15-6-5-14(22-2)9-13(15)10-16(21)18(12)19/h5-6,9,11,16H,7-8,10H2,1-4H3","5,15,16-trimethoxy-10-methyl-10-azatetracyclo[7.7.1.0²,⁷.0¹³,¹⁷]heptadeca-1(17),2,4,6,13,15-hexaene","CN1CCC2=CC(=C(C3=C2C1CC4=C3C=CC(=C4)OC)OC)OC",3.4,"163020962;129829837","COCONUT:(CNP0297443);SUPERNATURAL:(SN0294783);PUBCHEM:(163020962 129829837);LOTUS:(Q105214774)",271581186,3,2562000,1112000,1183000,648000,2343000,445400,479400,215900,554700,570800,551600,1138000,392700,1163000,950300,629600,885400,558500,904800,977800,923700,388800,1280000,299100,2562000,1878000
